sku,product_name,category,units_sold,ending_inventory,sell_through_rate,estimated_weekly_demand,reorder_point,recommended_reorder_qty,recommendation
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,sets,5805,20,0.9965665236051502,108.94101876675603,653.6461126005362,634.0,Reorder immediately
82600,NO SINGING METAL SIGN,home decor,6014,47,0.9922455040422372,112.8632707774799,677.1796246648794,630.0,Reorder immediately
23355,HOT WATER BOTTLE KEEP CALM,kitchen,5841,34,0.9942127659574468,109.61662198391421,657.6997319034853,624.0,Reorder immediately
22722,SET OF 6 SPICE TINS PANTRY DESIGN,home decor,5978,50,0.9917053749170538,112.18766756032171,673.1260053619303,623.0,Reorder immediately
22147,FELTCRAFT BUTTERFLY HEARTS,home decor,6230,84,0.9866962305986696,116.91689008042896,701.5013404825737,618.0,Reorder immediately
22556,PLASTERS IN TIN CIRCUS PARADE ,kitchen,6118,75,0.9878895527208138,114.81501340482573,688.8900804289544,614.0,Reorder immediately
84836,ZINC METAL HEART DECORATION,home decor,5944,55,0.9908318053008834,111.54959785522789,669.2975871313673,614.0,Reorder immediately
22585,PACK OF 6 BIRDY GIFT TAGS,gift/decorative,6232,89,0.9859199493750989,116.9544235924933,701.7265415549598,613.0,Reorder immediately
22621,TRADITIONAL KNITTING NANCY,kitchen,6150,81,0.9870004814636495,115.41554959785523,692.4932975871313,611.0,Reorder immediately
22698,PINK REGENCY TEACUP AND SAUCER,kitchen,5824,46,0.9921635434412266,109.2975871313673,655.7855227882037,610.0,Reorder immediately
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,kitchen,6151,85,0.9863694676074407,115.4343163538874,692.6058981233243,608.0,Reorder immediately
72741,GRAND CHOCOLATECANDLE,home decor,5978,68,0.9887528944756864,112.18766756032171,673.1260053619303,605.0,Reorder immediately
16156S,WRAP PINK FAIRY CAKES ,kitchen,5800,48,0.9917920656634747,108.84718498659518,653.0831099195711,605.0,Reorder immediately
22114,HOT WATER BOTTLE TEA AND SYMPATHY,kitchen,5747,42,0.992744860943168,107.85254691689008,647.1152815013404,605.0,Reorder immediately
21871,SAVE THE PLANET MUG,kitchen,5454,13,0.9976220962136455,102.35388739946382,614.1233243967829,601.0,Reorder immediately
23295,SET OF 12 MINI LOAF BAKING CASES,kitchen,6140,91,0.9853956026320013,115.22788203753352,691.3672922252011,600.0,Reorder immediately
23205,CHARLOTTE BAG VINTAGE ALPHABET ,bags,5859,60,0.9898631525595539,109.9544235924933,659.7265415549598,600.0,Reorder immediately
22294,HEART FILIGREE DOVE  SMALL,home decor,5534,30,0.994608195542775,103.85522788203754,623.1313672922253,593.0,Reorder immediately
22112,CHOCOLATE HOT WATER BOTTLE,kitchen,6025,86,0.985927016854852,113.06970509383378,678.4182305630027,592.0,Reorder immediately
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,home decor,6065,95,0.984577922077922,113.82037533512064,682.9222520107239,588.0,Reorder immediately
21810,CHRISTMAS HANGING STAR WITH BELL,seasonal,5945,81,0.9865582475937603,111.56836461126005,669.4101876675603,588.0,Reorder immediately
21495,SKULLS AND CROSSBONES WRAP,gift/decorative,5800,70,0.9880749574105622,108.84718498659518,653.0831099195711,583.0,Reorder immediately
21668,RED STRIPE CERAMIC DRAWER KNOB,home decor,5528,45,0.9919253543872241,103.74262734584451,622.455764075067,577.0,Reorder immediately
22983,CARD BILLBOARD FONT,gift/decorative,5302,20,0.9962420142803458,99.50134048257372,597.0080428954424,577.0,Reorder immediately
21122,SET/10 PINK POLKADOT PARTY CANDLES,home decor,5331,26,0.9951465372409931,100.0455764075067,600.2734584450402,574.0,Reorder immediately
23167,SMALL CERAMIC TOP STORAGE JAR ,home decor,5847,85,0.9856709372892785,109.72922252010724,658.3753351206435,573.0,Reorder immediately
22084,PAPER CHAIN KIT EMPIRE,sets,5189,15,0.9971176018447349,97.38069705093834,584.28418230563,569.0,Reorder immediately
21669,BLUE STRIPE CERAMIC DRAWER KNOB,home decor,5285,28,0.994729907773386,99.18230563002682,595.0938337801609,567.0,Reorder immediately
21976,PACK OF 60 MUSHROOM CAKE CASES,kitchen,5230,23,0.99562154959071,98.15013404825737,588.9008042895442,566.0,Reorder immediately
22759,SET OF 3 NOTEBOOKS IN PARCEL,sets,5445,49,0.9910811794685112,102.18498659517427,613.1099195710456,564.0,Reorder immediately
40016,CHINESE DRAGON PAPER LANTERNS,stationery,5556,64,0.9886120996441281,104.26809651474531,625.6085790884719,562.0,Reorder immediately
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,home decor,5214,27,0.994848311390956,97.84986595174263,587.0991957104558,560.0,Reorder immediately
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,kitchen,5105,20,0.9960975609756098,95.80428954423593,574.8257372654156,555.0,Reorder immediately
22161,HEART DECORATION RUSTIC HANGING ,home decor,5088,20,0.9960845732184808,95.48525469168901,572.911528150134,553.0,Reorder immediately
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,home decor,5078,24,0.9952959623676989,95.2975871313673,571.7855227882037,548.0,Reorder immediately
85175,CACTI T-LIGHT CANDLES,home decor,5353,56,0.9896468848215937,100.45844504021449,602.7506702412869,547.0,Reorder immediately
23286,BLUE VINTAGE SPOT BEAKER,other,5048,22,0.9956607495069033,94.73458445040215,568.4075067024129,546.0,Reorder immediately
23233,WRAP POPPIES  DESIGN,home decor,5175,38,0.992710531363898,97.11796246648794,582.7077747989276,545.0,Reorder immediately
22728,ALARM CLOCK BAKELIKE PINK,home decor,5364,63,0.988391376451078,100.66487935656836,603.9892761394102,541.0,Reorder immediately
23296,SET OF 6 TEA TIME BAKING CASES,kitchen,4981,22,0.9956026384169498,93.47721179624665,560.8632707774799,539.0,Reorder immediately
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,home decor,5022,27,0.9946524064171123,94.24664879356568,565.4798927613941,538.0,Reorder immediately
16237,SLEEPING CAT ERASERS,other,4994,24,0.9952172180151455,93.72117962466488,562.3270777479893,538.0,Reorder immediately
21967,PACK OF 12 SKULL TISSUES,sets,5275,61,0.988568215892054,98.99463806970509,593.9678284182305,533.0,Reorder immediately
20711,JUMBO BAG TOYS ,bags,5007,33,0.993452380952381,93.9651474530831,563.7908847184987,531.0,Reorder immediately
22030,SWALLOWS GREETING CARD,kitchen,5551,99,0.9824778761061946,104.17426273458445,625.0455764075067,526.0,Reorder immediately
22950,36 DOILIES VINTAGE CHRISTMAS,seasonal,5210,62,0.9882397572078907,97.77479892761394,586.6487935656837,525.0,Reorder immediately
22834,HAND WARMER BABUSHKA DESIGN,home decor,4970,36,0.9928086296444267,93.27077747989276,559.6246648793565,524.0,Reorder immediately
22704,WRAP RED APPLES ,gift/decorative,5278,72,0.9865420560747663,99.05093833780161,594.3056300268097,522.0,Reorder immediately
84949,SILVER HANGING T-LIGHT HOLDER,home decor,4801,19,0.9960580912863071,90.09919571045576,540.5951742627345,522.0,Reorder immediately
21981,PACK OF 12 WOODLAND TISSUES ,sets,5482,96,0.9827895302975977,102.87935656836461,617.2761394101876,521.0,Reorder immediately
23284,DOORMAT KEEP CALM AND COME IN,home decor,5491,98,0.9824655573447844,103.04825737265416,618.289544235925,520.0,Reorder immediately
21877,HOME SWEET HOME MUG,kitchen,5418,93,0.9831246597713663,101.67828418230563,610.0697050938338,517.0,Reorder immediately
22536,MAGIC DRAWING SLATE PURDEY,other,4755,20,0.9958115183246073,89.23592493297588,535.4155495978553,515.0,Reorder immediately
22138,BAKING SET 9 PIECE RETROSPOT ,kitchen,4948,44,0.9911858974358975,92.85790884718499,557.1474530831099,513.0,Reorder immediately
21704,BAG 250g SWIRLY MARBLES,bags,5144,67,0.9871425829975052,96.53619302949062,579.2171581769437,512.0,Reorder immediately
22608,PENS ASSORTED FUNKY JEWELED ,stationery,5247,80,0.984982166322508,98.46916890080429,590.8150134048258,511.0,Reorder immediately
20676,RED RETROSPOT BOWL,kitchen,5076,63,0.9877408056042032,95.26005361930295,571.5603217158177,509.0,Reorder immediately
35970,ZINC FOLKART SLEIGH BELLS,other,5070,65,0.9873417721518988,95.14745308310992,570.8847184986596,506.0,Reorder immediately
22111,SCOTTIE DOG HOT WATER BOTTLE,kitchen,4666,20,0.9957319675629535,87.5656836461126,525.3941018766757,505.0,Reorder immediately
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,kitchen,4805,39,0.9919488026424442,90.17426273458445,541.0455764075067,502.0,Reorder immediately
20718,RED RETROSPOT SHOPPER BAG,bags,4776,38,0.9921063564603241,89.63002680965148,537.7801608579089,500.0,Reorder immediately
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,seasonal,5170,83,0.9841995050447363,97.02412868632707,582.1447721179625,499.0,Reorder immediately
22652,TRAVEL SEWING KIT,sets,5096,75,0.9854960355830593,95.63538873994638,573.8123324396782,499.0,Reorder immediately
21811,CHRISTMAS HANGING HEART WITH BELL,home decor,4854,48,0.9902080783353733,91.09383378016086,546.5630026809652,499.0,Reorder immediately
22900, SET 2 TEA TOWELS I LOVE LONDON ,kitchen,4919,56,0.9887437185929648,92.31367292225201,553.8820375335121,498.0,Reorder immediately
21506,"FANCY FONT BIRTHDAY CARD, ",gift/decorative,4958,61,0.9878461844989042,93.0455764075067,558.2734584450402,497.0,Reorder immediately
16169E,WRAP 50'S  CHRISTMAS,gift/decorative,4563,19,0.9958533391532082,85.63270777479893,513.7962466487936,495.0,Reorder immediately
23144,ZINC T-LIGHT HOLDER STARS SMALL,home decor,5089,79,0.9847136222910217,95.50402144772119,573.0241286863271,494.0,Reorder immediately
22620,4 TRADITIONAL SPINNING TOPS,other,4894,57,0.9884871743082205,91.84450402144772,551.0670241286863,494.0,Reorder immediately
22633,HAND WARMER UNION JACK,other,4867,54,0.989026620605568,91.33780160857908,548.0268096514745,494.0,Reorder immediately
22992,REVOLVER WOODEN RULER ,other,5236,97,0.9818113632102007,98.2627345844504,589.5764075067024,493.0,Reorder immediately
23581,JUMBO BAG PAISLEY PARK,bags,5035,77,0.9849374021909233,94.49061662198392,566.9436997319035,490.0,Reorder immediately
21916,SET 12 RETRO WHITE CHALK STICKS,sets,4600,30,0.9935205183585313,86.32707774798928,517.9624664879357,488.0,Reorder immediately
22996,TRAVEL CARD WALLET VINTAGE TICKET,gift/decorative,4813,55,0.9887017255546425,90.32439678284183,541.9463806970509,487.0,Reorder immediately
22534,MAGIC DRAWING SLATE SPACEBOY ,other,4496,20,0.995571302037201,84.37533512064343,506.25201072386056,486.0,Reorder immediately
23285,PINK VINTAGE SPOT BEAKER,other,4807,57,0.98828125,90.2117962466488,541.2707774798928,484.0,Reorder immediately
21169,YOU'RE CONFUSING ME METAL SIGN ,home decor,4424,15,0.9966208605541789,83.02412868632707,498.1447721179625,483.0,Reorder immediately
20992,JAZZ HEARTS PURSE NOTEBOOK,home decor,4451,20,0.9955267278013867,83.53083109919571,501.1849865951742,481.0,Reorder immediately
22544,MINI JIGSAW SPACEBOY,other,4521,31,0.9931898066783831,84.84450402144772,509.0670241286863,478.0,Reorder immediately
22188,BLACK HEART CARD HOLDER,home decor,4871,72,0.9854339469957516,91.41286863270777,548.4772117962466,476.0,Reorder immediately
82582,AREA PATROLLED METAL SIGN,home decor,4367,17,0.9961222627737226,81.9544235924933,491.7265415549598,475.0,Reorder immediately
22710,WRAP I LOVE LONDON ,gift/decorative,4501,34,0.9925027563395811,84.46916890080429,506.8150134048258,473.0,Reorder immediately
22333,RETROSPOT PARTY BAG + STICKER SET,bags,4494,33,0.9927104042412194,84.33780160857908,506.02680965147454,473.0,Reorder immediately
84029E,RED WOOLLY HOTTIE WHITE HEART.,home decor,4765,70,0.9855222337125129,89.42359249329759,536.5415549597856,467.0,Reorder immediately
21136,PAINTED METAL PEARS ASSORTED,other,4709,63,0.9867979882648784,88.37265415549598,530.2359249329759,467.0,Reorder immediately
20973,12 PENCIL SMALL TUBE WOODLAND,stationery,4506,41,0.9909830657576424,84.56300268096516,507.37801608579093,466.0,Reorder immediately
22041,"RECORD FRAME 7"" SINGLE SIZE ",home decor,4374,27,0.9938650306748467,82.0857908847185,492.51474530831103,466.0,Reorder immediately
22959,WRAP CHRISTMAS VILLAGE,gift/decorative,4901,87,0.9825581395348837,91.97587131367293,551.8552278820375,465.0,Reorder immediately
21670,BLUE SPOT CERAMIC DRAWER KNOB,home decor,4370,29,0.9934075926346897,82.01072386058982,492.0643431635389,463.0,Reorder immediately
23005,TRAVEL CARD WALLET I LOVE LONDON,gift/decorative,4783,83,0.9829428688861488,89.76139410187668,538.56836461126,456.0,Reorder immediately
23297,SET 40 HEART SHAPE PETIT FOUR CASES,home decor,4303,32,0.9926182237600922,80.75335120643432,484.5201072386059,453.0,Reorder immediately
23321,SMALL WHITE HEART OF WICKER,home decor,4737,81,0.9831880448318805,88.89812332439678,533.3887399463806,452.0,Reorder immediately
22139,RETROSPOT TEA SET CERAMIC 11 PC ,kitchen,4527,58,0.9873500545256271,84.95710455764075,509.7426273458445,452.0,Reorder immediately
23582,VINTAGE DOILY JUMBO BAG RED ,bags,4815,91,0.9814512841418671,90.36193029490617,542.171581769437,451.0,Reorder immediately
22557,PLASTERS IN TIN VINTAGE PAISLEY ,kitchen,4721,82,0.982927337080991,88.59785522788204,531.5871313672922,450.0,Reorder immediately
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,kitchen,4168,22,0.9947494033412888,78.21983914209116,469.31903485254696,447.0,Reorder immediately
84375,SET OF 20 KIDS COOKIE CUTTERS,sets,4321,41,0.990600641907382,81.0911528150134,486.5469168900804,446.0,Reorder immediately
23103,BELL HEART DECORATION,home decor,4080,13,0.9968238455900318,76.56836461126005,459.4101876675603,446.0,Reorder immediately
22712,CARD DOLLY GIRL ,gift/decorative,4483,61,0.9865757042253521,84.1313672922252,504.78820375335124,444.0,Reorder immediately
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,kitchen,4214,33,0.9922298092771368,79.08310991957104,474.4986595174263,441.0,Reorder immediately
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,home decor,4395,56,0.9874185576274994,82.4798927613941,494.8793565683646,439.0,Reorder immediately
17084R,ASSORTED INCENSE PACK,sets,4032,15,0.9962935507783544,75.66756032171583,454.00536193029495,439.0,Reorder immediately
22083,PAPER CHAIN KIT RETROSPOT,sets,4658,88,0.9814580699536452,87.41554959785523,524.4932975871313,436.0,Reorder immediately
62018,SOMBRERO ,other,4415,61,0.9863717605004468,82.85522788203754,497.13136729222526,436.0,Reorder immediately
23288,GREEN VINTAGE SPOT BEAKER,other,4625,86,0.9817448524729356,86.79624664879357,520.7774798927614,435.0,Reorder immediately
22632,HAND WARMER RED POLKA DOT,other,4474,69,0.9848117983711204,83.96246648793566,503.7747989276139,435.0,Reorder immediately
21986,PACK OF 12 PINK POLKADOT TISSUES,sets,4067,23,0.9943765281173594,76.32439678284183,457.946380697051,435.0,Reorder immediately
21671,RED SPOT CERAMIC DRAWER KNOB,home decor,4421,66,0.9852908402050368,82.96782841823057,497.8069705093834,432.0,Reorder immediately
84988,SET OF 72 PINK HEART PAPER DOILIES,home decor,4312,55,0.9874055415617129,80.92225201072387,485.5335120643432,431.0,Reorder immediately
22338,STAR DECORATION PAINTED ZINC ,home decor,4683,97,0.9797071129707113,87.88471849865952,527.3083109919571,430.0,Reorder immediately
21238,RED RETROSPOT CUP,kitchen,3969,17,0.9957350727546412,74.48525469168901,446.911528150134,430.0,Reorder immediately
22027,TEA PARTY BIRTHDAY CARD,kitchen,4392,66,0.9851951547779273,82.42359249329759,494.54155495978557,429.0,Reorder immediately
21390,FILIGRIS HEART WITH BUTTERFLY,home decor,3906,11,0.9971917283635435,73.3029490616622,439.8176943699732,429.0,Reorder immediately
23263,SET OF 3 WOODEN HEART DECORATIONS,home decor,3893,10,0.997437868306431,73.05898123324397,438.3538873994638,428.0,Reorder immediately
23378,PACK OF 12 50'S CHRISTMAS TISSUES,seasonal,4003,25,0.9937934458788481,75.12332439678285,450.7399463806971,426.0,Reorder immediately
82581,TOILET METAL SIGN,home decor,3883,14,0.9964074929432897,72.87131367292226,437.2278820375335,423.0,Reorder immediately
22986,GINGHAM ROSE WRAP,gift/decorative,4105,42,0.9898721967687485,77.03753351206434,462.2252010723861,420.0,Reorder immediately
23294,SET OF 6 SNACK LOAF BAKING CASES,kitchen,4420,79,0.9824405423427428,82.94906166219839,497.6943699731903,419.0,Reorder immediately
20685,DOORMAT RED RETROSPOT,home decor,4092,43,0.9896009673518742,76.79356568364611,460.76139410187665,418.0,Reorder immediately
21154,RED RETROSPOT OVEN GLOVE ,other,4035,37,0.9909135559921415,75.72386058981233,454.343163538874,417.0,Reorder immediately
21174,POTTERING IN THE SHED METAL SIGN,home decor,4179,55,0.9870099196976854,78.42627345844504,470.5576407506702,416.0,Reorder immediately
21165,BEWARE OF THE CAT METAL SIGN ,home decor,4156,53,0.987407935376574,77.99463806970509,467.9678284182305,415.0,Reorder immediately
22037,ROBOT BIRTHDAY CARD,gift/decorative,3977,34,0.9915233108950386,74.63538873994638,447.81233243967824,414.0,Reorder immediately
21394,RED POLKADOT BEAKER ,other,3865,21,0.9945959855892949,72.53351206434317,435.201072386059,414.0,Reorder immediately
22816,CARD MOTORBIKE SANTA,gift/decorative,4023,40,0.9901550578390352,75.49865951742628,452.9919571045576,413.0,Reorder immediately
21385,IVORY HANGING DECORATION  HEART,home decor,3889,25,0.9936126724578437,72.98391420911528,437.9034852546917,413.0,Reorder immediately
22273,FELTCRAFT DOLL MOLLY,other,4514,98,0.9787510841283608,84.71313672922253,508.27882037533516,410.0,Reorder immediately
22553,PLASTERS IN TIN SKULLS,kitchen,4269,71,0.9836405529953917,80.11528150134049,480.69168900804294,410.0,Reorder immediately
22053,EMPIRE DESIGN ROSETTE,home decor,4244,68,0.9842300556586271,79.6461126005362,477.8766756032172,410.0,Reorder immediately
16161U,WRAP SUKI AND FRIENDS,gift/decorative,4075,49,0.9881183317167799,76.4745308310992,458.8471849865952,410.0,Reorder immediately
22297,HEART IVORY TRELLIS SMALL,home decor,4171,63,0.9851204534718941,78.27613941018767,469.656836461126,407.0,Reorder immediately
22908,PACK OF 20 NAPKINS RED APPLES,sets,4385,90,0.9798882681564246,82.29222520107238,493.75335120643433,404.0,Reorder immediately
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,kitchen,3784,22,0.9942196531791907,71.01340482573727,426.0804289544236,404.0,Reorder immediately
48138,DOORMAT UNION FLAG,home decor,3762,20,0.994711792702274,70.6005361930295,423.603217158177,404.0,Reorder immediately
22348,TEA BAG PLATE RED RETROSPOT,kitchen,4086,58,0.986003861003861,76.68096514745308,460.08579088471845,402.0,Reorder immediately
21876,POTTERING MUG,kitchen,3796,26,0.9931972789115646,71.23860589812332,427.43163538873995,401.0,Reorder immediately
20677,PINK POLKADOT BOWL,kitchen,3676,13,0.9964760097587422,68.98659517426273,413.9195710455764,401.0,Reorder immediately
22491,PACK OF 12 COLOURED PENCILS,sets,3959,46,0.9885143570536828,74.2975871313673,445.78552278820376,400.0,Reorder immediately
21908,CHOCOLATE THIS WAY METAL SIGN,home decor,3773,28,0.992633517495396,70.80697050938338,424.84182305630026,397.0,Reorder immediately
23354,6 GIFT TAGS 50'S CHRISTMAS ,gift/decorative,3743,24,0.9936288823997876,70.24396782841823,421.4638069705094,397.0,Reorder immediately
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,gift/decorative,4016,56,0.9862475442043221,75.36729222520107,452.2037533512064,396.0,Reorder immediately
